episode_id,timestamp,update_id,done_reason,episode_len,logged_steps,episode_return,sum_reward_from_steps,dense_no_terminal,start_distance,min_distance,final_distance,min_theta_deg,final_theta_deg,max_alignment,final_closing_speed,final_agl,reward_step_penalty,reward_distance,reward_alignment,reward_theta_progress,reward_closing,reward_final_approach,reward_terminal,pos_delta_frac,pos_closing_frac,pos_alignment_reward_frac,gate_zero_steps,gate_zero_base
177,2026-05-15 15:22:45,26309,bad_angle,206,206,-35.94396673732254,-35.94396673732254,14.05603326267746,707.3770141601562,593.6700439453125,593.6700439453125,19.492702485508776,110.88783430721188,0.9426839989755914,23.297697067260742,3.4096217155456543,-1.03,5.685348510742188,4.072893518846882,-0.3655627403002748,5.693353973388674,0.0,-50.0,1.0,1.0,0.7572815533980582,0,0.0
178,2026-05-15 15:22:47,26485,low_agl,176,176,-40.66322886761843,-40.66322886761843,19.33677113238157,706.5850219726562,597.5156860351562,597.5156860351562,0.5028000535214046,61.9057542216799,0.9999614954029444,30.09569549560547,0.5542405247688293,-0.8800000000000007,5.453466796874999,9.515994705572416,-0.19462421940056548,5.441933849334715,0.0,-60.0,1.0,1.0,0.9659090909090909,0,0.0
179,2026-05-15 15:22:49,26722,low_agl,237,237,-40.95140786726296,-40.95140786726296,19.048592132737042,707.3773193359375,572.5614013671875,572.5614013671875,22.69499740428153,68.19101040914153,0.9225717800780234,27.74243927001953,0.49496686458587646,-1.1849999999999967,6.740795898437503,7.014843686734327,-0.25441376064705834,6.732366308212277,0.0,-60.0,1.0,1.0,0.9367088607594937,0,0.0
180,2026-05-15 15:22:49,26748,bad_angle,26,26,-49.99586293530604,-49.99586293530604,0.0041370646939569156,706.633056640625,694.6170654296875,694.6170654296875,80.96198883620464,111.25322210705087,0.1570896827268702,21.870635986328125,3.0089313983917236,-0.13000000000000003,0.6007995605468752,-0.9345194634436257,-0.14220715747032533,0.6100641250610352,0.0,-50.0,1.0,1.0,0.0,0,0.0
181,2026-05-15 15:22:52,26975,low_agl,227,227,-41.32585694371702,-41.32585694371702,18.67414305628298,706.6229858398438,575.8202514648438,575.8202514648438,23.01737550291696,89.39753883854802,0.9203863181079499,25.45902442932129,0.5770162343978882,-1.1349999999999978,6.540136718749999,7.054381723639788,-0.3238321560500511,6.538456769943236,0.0,-60.0,1.0,1.0,0.8898678414096917,0,0.0
182,2026-05-15 15:22:53,27058,low_agl,83,83,-51.84411526106645,-51.84411526106645,8.155884738933551,706.7347412109375,657.9866333007812,657.9866333007812,3.9822158639631122,49.41785639986254,0.997585654037765,32.22378158569336,0.5561474561691284,-0.41500000000000026,2.437405395507813,3.7119085663295808,-0.0002870796543243716,2.421857856750488,0.0,-60.0,1.0,1.0,0.9879518072289156,0,0.0
183,2026-05-15 15:22:55,27214,low_agl,156,156,-46.55143781828928,-46.55143781828928,13.44856218171072,706.41845703125,614.9512939453125,614.9512939453125,15.587517921891893,78.34129306299494,0.9632211290279254,27.662370681762695,0.412943571805954,-0.7800000000000006,4.573358154296873,5.277640016624798,-0.19229450399671222,4.569858514785767,0.0,-60.0,1.0,1.0,0.8717948717948718,0,0.0
184,2026-05-15 15:22:55,27240,bad_angle,26,26,-49.84213589080661,-49.84213589080661,0.15786410919339033,706.7999267578125,694.6588745117188,694.6588745117188,83.51130913258771,110.76272573218475,0.11300709876221639,22.27768325805664,2.8555731773376465,-0.13000000000000003,0.6070526123046874,-0.7904777033299365,-0.14554453047899246,0.6168337306976318,0.0,-50.0,1.0,1.0,0.0,0,0.0
185,2026-05-15 15:22:55,27266,bad_angle,26,26,-49.93897859757486,-49.93897859757486,0.061021402425140536,706.4185180664062,694.3129272460938,694.3129272460938,82.5103107587765,111.55716552511645,0.1303477729729004,22.000661849975586,2.678039789199829,-0.13000000000000003,0.605279541015625,-0.8772819265096381,-0.15005681854142014,0.6130806064605714,0.0,-50.0,1.0,1.0,0.0,0,0.0
186,2026-05-15 15:22:56,27306,bad_angle,40,40,-49.84484387388793,-49.84484387388793,0.1551561261120682,707.3878784179688,688.0767822265625,688.0767822265625,85.14105374025529,117.11187150914267,0.08470299701310911,21.409509658813477,3.289853811264038,-0.2000000000000001,0.9655548095703121,-1.3970926609195353,-0.18807184018092052,0.9747658176422123,0.0,-50.0,1.0,1.0,0.0,0,0.0
187,2026-05-15 15:23:01,27820,low_agl,514,514,-29.7411654137376,-29.7411654137376,30.2588345862624,706.8207397460938,426.8107604980469,426.8107604980469,31.45619375077819,91.26144965172031,0.8530393983242024,27.770109176635742,0.3599129617214203,-2.5699999999999674,14.00049896240233,5.495830459966446,-0.6669028751994253,13.999408039093005,0.0,-60.0,1.0,1.0,0.6595330739299611,1,0.0028055962179756675
188,2026-05-15 15:23:05,28190,low_agl,370,370,-28.56079150769957,-28.56079150769957,31.43920849230043,706.5223999023438,493.0812072753906,493.0812072753906,4.690016414820486,42.203103673915976,0.9966516491809184,30.107505798339844,0.5123633742332458,-1.8499999999999825,10.672059631347667,12.323586949519362,-0.36220684734039454,10.65576875877381,0.0,-60.0,1.0,1.0,0.8513513513513513,10,0.0628229661824401
189,2026-05-15 15:23:06,28224,bad_angle,34,34,-49.358793638031166,-49.358793638031166,0.641206361968834,706.6412963867188,690.2715454101562,690.2715454101562,76.11659799748423,110.49888235473632,0.23994682582969842,22.026721954345703,2.6510374546051025,-0.17000000000000007,0.818487548828125,-0.679079523194417,-0.15104069106966117,0.8228390274047854,0.0,-50.0,1.0,1.0,0.029411764705882353,0,0.0
190,2026-05-15 15:23:06,28270,bad_angle,46,46,-48.94623834561705,-48.94623834561705,1.0537616543829529,706.4271240234375,683.81884765625,683.81884765625,80.8738520751548,110.0139662444221,0.15860867422201924,23.194963455200195,3.1418755054473877,-0.23000000000000012,1.1304138183593748,-0.8303518006535375,-0.15573863007703193,1.1394382667541505,0.0,-50.0,1.0,1.0,0.0,0,0.0
191,2026-05-15 15:23:09,28572,low_agl,302,302,-26.11913926512471,-26.11913926512471,33.88086073487529,706.9190063476562,520.9481811523438,520.9481811523438,3.209856791957601,80.85111437540783,0.9984311462399523,28.17197036743164,0.5925565361976624,-1.5099999999999898,9.298541259765626,17.28289844591407,-0.48372222985285196,9.293143259048454,0.0,-60.0,1.0,1.0,0.9900662251655629,0,0.0
192,2026-05-15 15:23:10,28598,bad_angle,26,26,-49.85670800035839,-49.85670800035839,0.14329199964161177,706.5626220703125,694.1572265625,694.1572265625,81.69767534189589,126.3018090751248,0.1443963488505356,21.1237735748291,2.5072543621063232,-0.13000000000000003,0.620269775390625,-0.7773207524280311,-0.20401153076726794,0.6343545074462892,0.0,-50.0,1.0,1.0,0.0,0,0.0
193,2026-05-15 15:23:10,28625,bad_angle,27,27,-50.19235857590631,-50.19235857590631,-0.19235857590631156,706.8516845703125,694.5828857421875,694.5828857421875,82.50867834356487,114.123137822696,0.13037602086433758,21.142675399780273,2.820610523223877,-0.13500000000000004,0.61343994140625,-1.129361860125876,-0.16573464607829141,0.6242979888916016,0.0,-50.0,1.0,1.0,0.0,0,0.0
194,2026-05-15 15:23:10,28652,bad_angle,27,27,-49.75820376679849,-49.75820376679849,0.24179623320151222,707.007568359375,693.85302734375,693.85302734375,82.47641252992572,116.90162462611134,0.13093433819172745,22.284866333007812,2.269193410873413,-0.13500000000000004,0.65772705078125,-0.7855701017972312,-0.16446681014285444,0.6691060943603516,0.0,-50.0,1.0,1.0,0.0,0,0.0
195,2026-05-15 15:23:12,28796,low_agl,144,144,-44.62284334015467,-44.62284334015467,15.377156659845333,707.24609375,621.4003295898438,621.4003295898438,12.825584081930081,57.399441294115604,0.975050329825703,30.976665496826172,0.5715729594230652,-0.7200000000000005,4.292288208007814,7.620891907015828,-0.09808828023629108,4.282064825057984,0.0,-60.0,1.0,1.0,0.9722222222222222,1,0.006903060629389741
196,2026-05-15 15:23:16,29141,low_agl,345,345,-22.95001231563348,-22.95001231563348,37.04998768436652,707.365478515625,495.08660888671875,495.08660888671875,2.152132416428957,24.1035548734147,0.9992946386559188,31.25806427001953,0.544978678226471,-1.7249999999999852,10.613943481445318,17.839850727224214,-0.27515456393008836,10.596348039627086,0.0,-60.0,1.0,1.0,0.9826086956521739,0,0.0
197,2026-05-15 15:23:17,29244,bad_angle,103,103,-42.98706622959693,-42.98706622959693,7.012933770403073,707.3934326171875,649.9877319335938,649.9877319335938,33.863125093534,113.76085775892936,0.8303710715268326,22.171646118164062,5.481386661529541,-0.5150000000000003,2.870285034179688,2.0287448190039137,-0.24956792840736297,2.87847184562683,0.0,-50.0,1.0,1.0,0.7378640776699029,2,0.009152987668280443
198,2026-05-15 15:23:18,29370,bad_angle,126,126,-44.16715551668645,-44.16715551668645,5.832844483313551,707.3876953125,641.7181396484375,641.7181396484375,58.30252207598552,111.8869612091905,0.5254341991089074,22.881977081298828,7.7181196212768555,-0.6300000000000004,3.2834777832031254,0.1604870228284768,-0.2721749262947081,3.291054603576658,0.0,-50.0,1.0,1.0,0.5634920634920635,1,0.00762232518570663
199,2026-05-15 15:23:18,29398,bad_angle,28,28,-49.85354746512642,-49.85354746512642,0.1464525348735819,706.755615234375,693.6168823242188,693.6168823242188,81.87293116580925,114.19221152577234,0.1413689432509691,21.021465301513672,2.730792760848999,-0.14000000000000004,0.6569366455078125,-0.8733204793805769,-0.1650010030798225,0.667837371826172,0.0,-50.0,1.0,1.0,0.0,0,0.0
200,2026-05-15 15:23:19,29443,bad_angle,45,45,-49.69332773434785,-49.69332773434785,0.30667226565215344,707.3934326171875,686.6258544921875,686.6258544921875,81.26813157518295,111.79633142909361,0.15181060595866755,20.489612579345703,5.03063440322876,-0.22500000000000012,1.0383789062500002,-1.387194179278531,-0.1644076410678483,1.044895179748535,0.0,-50.0,1.0,1.0,0.0,0,0.0
201,2026-05-15 15:23:21,29630,bad_angle,187,187,-34.86464427038332,-34.86464427038332,15.135355729616677,707.0750732421875,599.6534423828125,599.6534423828125,10.106492603537175,116.15900547841254,0.9844833015681237,22.736528396606445,5.536276817321777,-0.9350000000000007,5.37108154296875,5.7053150946187445,-0.3816967688716942,5.375655860900877,0.0,-50.0,1.0,1.0,0.839572192513369,4,0.0330543244033821
202,2026-05-15 15:23:27,30152,low_agl,522,522,-9.983272280141108,-9.983272280141108,50.01672771985889,707.1757202148438,391.44384765625,391.44384765625,4.750977133823319,71.17241530260877,0.9965640901249027,28.11112403869629,0.48891642689704895,-2.6099999999999666,15.786593627929696,21.76319262249938,-0.7043206498633766,15.781262119293217,0.0,-60.0,1.0,1.0,0.8812260536398467,0,0.0
203,2026-05-15 15:23:33,30748,low_agl,596,596,-0.8789938449643202,-0.8789938449643202,59.12100615503568,706.9774169921875,345.6067199707031,345.6067199707031,3.0780981739998237,29.53498106556408,0.9985572694833287,29.499692916870117,0.574590802192688,-2.9799999999999587,18.068534851074205,26.669076113066932,-0.6850145075917438,18.04840969848635,0.0,-60.0,1.0,1.0,0.8926174496644296,1,0.004113030000382914
204,2026-05-15 15:23:37,31105,bad_angle,357,357,-14.271858644323103,-14.271858644323103,35.7281413556769,707.0752563476562,489.2709045410156,489.2709045410156,1.7144067234205846,112.16779809729393,0.9995523690995753,23.19988250732422,12.665753364562988,-1.784999999999984,10.890217590332039,16.352008812253978,-0.6227004090764625,10.893615362167358,0.0,-50.0,1.0,1.0,0.9215686274509803,1,0.0019360829448396705
205,2026-05-15 15:23:40,31311,low_agl,206,206,-38.70859849366667,-38.70859849366667,21.29140150633333,707.0238037109375,580.6544799804688,580.6544799804688,0.8388347418763066,65.75091166777612,0.9998928308464051,30.63154411315918,0.5625636577606201,-1.03,6.318466186523438,9.92280395952052,-0.22799277186700595,6.308124132156371,0.0,-60.0,1.0,1.0,0.9757281553398058,0,0.0
206,2026-05-15 15:23:42,31506,bad_angle,195,195,-38.687620310184954,-38.687620310184954,11.312379689815046,706.8905639648438,601.93701171875,601.93701171875,27.754031437598055,110.26311105477666,0.8849548737688328,22.386638641357422,4.3728718757629395,-0.9750000000000008,5.247677612304693,2.147648096344765,-0.3592118784382877,5.25126585960388,0.0,-50.0,1.0,1.0,0.6205128205128205,3,0.029933830598483313
207,2026-05-15 15:23:42,31532,bad_angle,26,26,-50.1114594663543,-50.1114594663543,-0.11145946635429738,707.341064453125,695.362060546875,695.362060546875,82.2207448889138,117.56907071180498,0.1353568468300843,22.208703994750977,1.7437745332717896,-0.13000000000000003,0.5989501953125,-1.0111882470024138,-0.1777761803656779,0.6085547657012939,0.0,-50.0,1.0,1.0,0.0,0,0.0
208,2026-05-15 15:23:43,31560,bad_angle,28,28,-49.73622886524691,-49.73622886524691,0.26377113475309244,707.2675170898438,694.6028442382812,694.6028442382812,78.07702621381797,115.29994526574335,0.20659651980656474,20.587526321411133,2.741398572921753,-0.14000000000000004,0.633233642578125,-0.7034730082439044,-0.16429960967329346,0.638310110092163,0.0,-50.0,1.0,1.0,0.03571428571428571,0,0.0
209,2026-05-15 15:23:45,31764,low_agl,204,204,-44.87176605828543,-44.87176605828543,15.12823394171457,707.366943359375,592.4306640625,592.4306640625,32.67500344212653,46.61621184006628,0.8417463937068927,29.81806755065918,0.5439298748970032,-1.0200000000000002,5.746813964843756,4.76169950712633,-0.09598095199318762,5.735701421737666,0.0,-60.0,1.0,1.0,0.8382352941176471,0,0.0
210,2026-05-15 15:23:47,31973,low_agl,209,209,-45.509901276935096,-45.509901276935096,14.490098723064904,707.0786743164062,588.453369140625,588.453369140625,18.816165418029843,84.64595381788857,0.946558298469917,29.588773727416992,0.49388185143470764,-1.0449999999999997,5.931265258789065,3.9532077521633426,-0.2802418568572397,5.930867568969727,0.0,-60.0,1.0,1.0,0.7559808612440191,0,0.0
211,2026-05-15 15:23:50,32266,low_agl,293,293,-32.15454710285256,-32.15454710285256,27.84545289714744,706.5509643554688,532.6544799804688,532.6544799804688,1.0191399965770074,92.7508611927008,0.9998418092879355,25.025156021118164,0.4837122857570648,-1.4649999999999908,8.694824218750002,12.401615792401962,-0.48066722875060314,8.69468011474609,0.0,-60.0,1.0,1.0,0.9385665529010239,0,0.0
212,2026-05-15 15:23:52,32420,bad_angle,154,154,-39.26018624212736,-39.26018624212736,10.73981375787264,707.3405151367188,620.0421752929688,620.0421752929688,16.9933569757354,110.5381354518964,0.9563386478842775,20.968332290649414,0.9959117770195007,-0.7700000000000006,4.364916992187501,3.0870589314600796,-0.3176432849308359,4.375481119155882,0.0,-50.0,1.0,1.0,0.7012987012987013,0,0.0
213,2026-05-15 15:23:56,32776,low_agl,356,356,-35.821358894482714,-35.821358894482714,24.178641105517286,706.4225463867188,507.7672424316406,507.7672424316406,2.2611394608180104,22.36125728596178,0.9992213844518134,35.088623046875,0.5600576400756836,-1.779999999999984,9.932765197753907,6.32723192135775,-0.21815200549195163,9.916795991897581,0.0,-60.0,1.0,1.0,0.5393258426966292,0,0.0
214,2026-05-15 15:23:59,33029,low_agl,253,253,-34.149292282105506,-34.149292282105506,25.850707717894494,707.3654174804688,551.907470703125,551.907470703125,1.12064866719615,35.254697589748645,0.99980872868122,30.867633819580078,0.5985977053642273,-1.264999999999995,7.772897338867191,11.755368963866209,-0.17327174821474464,7.760713163375856,0.0,-60.0,1.0,1.0,0.7944664031620553,0,0.0
215,2026-05-15 15:24:01,33236,low_agl,207,207,-40.70396991508312,-40.70396991508312,19.29603008491688,706.798583984375,582.695556640625,582.695556640625,19.619124164403836,52.005268661246774,0.9419454334099173,31.819488525390625,0.43057775497436523,-1.035,6.205151367187503,8.130878346889217,-0.19437296022978123,6.189373331069948,0.0,-60.0,1.0,1.0,0.9565217391304348,3,0.01716736383760073
216,2026-05-15 15:24:02,33318,bad_angle,82,82,-47.255220044731665,-47.255220044731665,2.744779955268335,706.515869140625,665.1571044921875,665.1571044921875,71.84348821875169,110.16117048141422,0.31161378785372773,21.757366180419922,9.86904239654541,-0.41000000000000025,2.067938232421875,-0.8032304244307054,-0.18705179795904284,2.077123945236207,0.0,-50.0,1.0,1.0,0.24390243902439024,0,0.0
217,2026-05-15 15:24:07,33708,low_agl,390,390,-21.297365861214082,-21.297365861214082,38.70263413878592,706.7327880859375,469.14837646484375,469.14837646484375,4.99398672675591,69.33900811426976,0.9962038397239812,28.634929656982422,0.5214824080467224,-1.9499999999999804,11.879220581054684,17.46327652048119,-0.5655769939694488,11.87571403121949,0.0,-60.0,1.0,1.0,0.8743589743589744,0,0.0
218,2026-05-15 15:24:08,33834,low_agl,126,126,-47.45057741633564,-47.45057741633564,12.54942258366436,707.2213745117188,631.18798828125,631.18798828125,8.755465817783021,45.69920771757329,0.9883469939293529,31.930280685424805,0.5771711468696594,-0.6300000000000004,3.801669311523437,5.653557394056394,-0.06099197096026723,3.7851878490447985,0.0,-60.0,1.0,1.0,0.9603174603174603,0,0.0
219,2026-05-15 15:24:13,34229,low_agl,395,395,-17.17082274911749,-17.17082274911749,42.82917725088251,707.3510131835938,463.8492431640625,463.8492431640625,0.9076288340834981,75.98916715813931,0.9998745322163579,27.047332763671875,0.493557870388031,-1.9749999999999799,12.17508850097657,21.05568329247577,-0.5959331618020437,12.169338619232171,0.0,-60.0,1.0,1.0,0.9873417721518988,2,0.013822651122120787
220,2026-05-15 15:24:14,34352,low_agl,123,123,-46.84011074334006,-46.84011074334006,13.159889256659937,707.3737182617188,632.8994750976562,632.8994750976562,4.913823784675233,55.56693227565245,0.9963246586030586,29.81304931640625,0.5404620170593262,-0.6150000000000004,3.7237121582031247,6.420762178859102,-0.08311496283332478,3.713529882431029,0.0,-60.0,1.0,1.0,0.991869918699187,0,0.0
221,2026-05-15 15:24:17,34601,bad_angle,249,249,-37.579506224388055,-37.579506224388055,12.420493775611945,706.7086791992188,574.7763061523438,574.7763061523438,24.506150128757348,110.39011842239304,0.9099167524632924,23.308330535888672,16.188993453979492,-1.2449999999999954,6.596618652343756,0.8462337594753557,-0.3785381959147894,6.60117955970764,0.0,-50.0,1.0,1.0,0.5140562248995983,2,0.0069716899052432784
222,2026-05-15 15:24:17,34627,bad_angle,26,26,-50.390436201012115,-50.390436201012115,-0.39043620101211474,707.0279541015625,695.4644775390625,695.4644775390625,89.23404460038543,116.06140207517305,0.013368045459390805,20.68836212158203,1.8426588773727417,-0.13000000000000003,0.5781738281249998,-1.2584080061801106,-0.1712976059190429,0.5910955829620361,0.0,-50.0,1.0,1.0,0.0,0,0.0
223,2026-05-15 15:24:17,34655,bad_angle,28,28,-49.362272798403666,-49.362272798403666,0.6377272015963342,707.16943359375,693.8135375976562,693.8135375976562,74.69276310272504,110.29807479313796,0.26399487887483125,21.773090362548828,2.0306787490844727,-0.14000000000000004,0.6677947998046875,-0.41832928184013807,-0.14386096270000473,0.6721226463317871,0.0,-50.0,1.0,1.0,0.10714285714285714,2,0.006081664284521382
224,2026-05-15 15:24:18,34687,bad_angle,32,32,-50.03466739202635,-50.03466739202635,-0.03466739202634983,707.1526489257812,692.4834594726562,692.4834594726562,82.28255810090242,119.32388291336466,0.1342878528909696,21.327409744262695,2.67295503616333,-0.16000000000000006,0.7334594726562501,-1.1634586885028542,-0.1898872160967375,0.7452190399169923,0.0,-50.0,1.0,1.0,0.0,0,0.0
225,2026-05-15 15:24:20,34882,low_agl,195,195,-40.09668556313888,-40.09668556313888,19.903314436861123,706.4734497070312,588.6016845703125,588.6016845703125,3.1080980723818126,25.447230668074628,0.9985290169599519,31.094778060913086,0.5422133803367615,-0.9750000000000008,5.893588256835935,9.15153904889239,-0.04606337622192351,5.879250507354737,0.0,-60.0,1.0,1.0,0.9538461538461539,0,0.0
226,2026-05-15 15:24:21,34950,bad_angle,68,68,-49.78352781205091,-49.78352781205091,0.21647218794908696,706.68310546875,676.060302734375,676.060302734375,81.5423363496023,115.06323822986738,0.1470785784253949,20.591402053833008,6.326607704162598,-0.3400000000000002,1.5311401367187496,-2.2998067278866245,-0.21838642458787852,1.5435252037048341,0.0,-50.0,1.0,1.0,0.0,0,0.0
227,2026-05-15 15:24:23,35098,bad_angle,148,148,-40.06284698390828,-40.06284698390828,9.93715301609172,706.79443359375,624.2114868164062,624.2114868164062,15.300506542778786,113.56996763200584,0.9645550855608748,22.78618812561035,9.180880546569824,-0.7400000000000005,4.129147338867188,2.723995111624508,-0.3111132823614018,4.135123847961426,0.0,-50.0,1.0,1.0,0.6621621621621622,4,0.03798673442849926
228,2026-05-15 15:24:23,35130,bad_angle,32,32,-49.51352216372887,-49.51352216372887,0.48647783627112773,707.3925170898438,692.4067993164062,692.4067993164062,76.9240493007848,110.61519364611247,0.22624247131550979,20.82372283935547,3.987823247909546,-0.16000000000000006,0.7492858886718748,-0.7114141683946852,-0.14735347491793227,0.7559595909118654,0.0,-50.0,1.0,1.0,0.03125,0,0.0
229,2026-05-15 15:24:27,35460,low_agl,330,330,-30.66936608353226,-30.66936608353226,29.33063391646774,707.3934326171875,515.0555419921875,515.0555419921875,4.077366802403737,73.08130974165476,0.9974689483014366,26.509395599365234,0.5196641683578491,-1.6499999999999868,9.616894531249999,12.15396152290604,-0.40114031624665436,9.610918178558345,0.0,-60.0,1.0,1.0,0.9090909090909091,0,0.0
230,2026-05-15 15:24:28,35601,low_agl,141,141,-51.19806231294687,-51.19806231294687,8.801937687053133,706.7719116210938,630.0210571289062,630.0210571289062,25.361863548733226,92.01464876244347,0.903620594811681,25.73078155517578,0.5315187573432922,-0.7050000000000005,3.8375427246093747,2.0332883745888557,-0.20032471898408227,3.8364313068389895,0.0,-60.0,1.0,1.0,0.6099290780141844,2,0.0023819662660853366
231,2026-05-15 15:24:31,35817,low_agl,216,216,-37.96995268938613,-37.96995268938613,22.030047310613867,707.391357421875,575.7505493164062,575.7505493164062,5.280121707221139,42.30859936074141,0.9957566854618091,34.88460159301758,0.5671653747558594,-1.079999999999999,6.582040405273438,10.112637392985276,-0.15261866399067817,6.567988176345823,0.0,-60.0,1.0,1.0,0.9444444444444444,0,0.0
232,2026-05-15 15:24:33,35970,bad_angle,153,153,-42.48168850803401,-42.48168850803401,7.518311491965989,706.6131591796875,625.2639770507812,625.2639770507812,44.97647125054839,111.06864990510962,0.7073970978881945,22.94966697692871,8.822436332702637,-0.7650000000000006,4.067459106445315,0.4289140715445909,-0.29152747009679714,4.0784657840728755,0.0,-50.0,1.0,1.0,0.5228758169934641,0,0.0
233,2026-05-15 15:24:34,36098,low_agl,128,128,-50.64591733845251,-50.64591733845251,9.354082661547487,707.3515625,636.7354125976562,636.7354125976562,6.404748212556881,32.10470655209256,0.9937586781011648,32.8540153503418,0.5042274594306946,-0.6400000000000005,3.530807495117186,2.9006746410840916,0.04566038366835101,3.516940141677855,0.0,-60.0,1.0,1.0,0.71875,0,0.0
234,2026-05-15 15:24:34,36132,bad_angle,34,34,-49.89837573408958,-49.89837573408958,0.10162426591041651,706.8763427734375,690.95703125,690.95703125,85.45872583855258,111.22624285982933,0.07917722466114642,22.373655319213867,2.5342371463775635,-0.17000000000000007,0.7959655761718752,-1.1720237341776532,-0.15897416368451384,0.8066565876007081,0.0,-50.0,1.0,1.0,0.0,0,0.0
235,2026-05-15 15:24:35,36188,bad_angle,56,56,-48.135224339322455,-48.135224339322455,1.8647756606775445,706.96435546875,679.0692749023438,679.0692749023438,61.57111593348429,114.12438774731412,0.47606759886659566,21.49281883239746,4.966968536376953,-0.28000000000000014,1.3947540283203126,-0.4637030405771181,-0.18553788695639628,1.399262559890747,0.0,-50.0,1.0,1.0,0.26785714285714285,5,0.006168548346808004
236,2026-05-15 15:24:37,36356,low_agl,168,168,-44.5904326417199,-44.5904326417199,15.4095673582801,706.530517578125,607.837646484375,607.837646484375,26.236103856832763,59.5241014090423,0.8969799849561406,31.176069259643555,0.45992588996887207,-0.8400000000000006,4.934643554687499,6.538132321726364,-0.14587517844260883,4.92266666030884,0.0,-60.0,1.0,1.0,0.9345238095238095,1,0.0024419947957214807
237,2026-05-15 15:24:43,36913,bad_angle,557,557,-3.277456014263606,-3.277456014263606,46.722543985736394,706.76708984375,378.3078308105469,378.3078308105469,1.8674979431470158,115.13182698951266,0.999468863001382,21.930347442626953,2.8797457218170166,-2.784999999999963,16.42296295166015,17.575823128708716,-0.9180774217808966,16.426835327148442,0.0,-50.0,1.0,1.0,0.7378815080789947,0,0.0
238,2026-05-15 15:24:44,36957,bad_angle,44,44,-48.85339728038753,-48.85339728038753,1.146602719612467,706.5090942382812,684.9080810546875,684.9080810546875,73.11780344239014,112.7931907082678,0.2904048701395154,22.770122528076172,2.337599277496338,-0.2200000000000001,1.080050659179688,-0.6368603947963285,-0.162388276429827,1.085800731658936,0.0,-50.0,1.0,1.0,0.06818181818181818,2,0.005501946825868829
239,2026-05-15 15:24:46,37156,low_agl,199,199,-43.65761586184866,-43.65761586184866,16.34238413815134,707.3168334960938,592.7489013671875,592.7489013671875,4.5475612937356455,38.469059745237516,0.9968518612813996,32.609642028808594,0.5385667681694031,-0.9950000000000008,5.728396606445311,6.008147994035428,-0.11439777273895033,5.715237310409546,0.0,-60.0,1.0,1.0,0.7135678391959799,1,0.0021256198748515367
240,2026-05-15 15:24:48,37275,low_agl,119,119,-49.158692930391126,-49.158692930391126,10.841307069608874,706.6782836914062,636.8750610351562,636.8750610351562,26.23260338488313,50.21321143814301,0.8970069915136517,31.354257583618164,0.5325047969818115,-0.5950000000000004,3.490161132812499,4.507203763865769,-0.036341505124206454,3.4752836780548106,0.0,-60.0,1.0,1.0,0.9243697478991597,0,0.0
241,2026-05-15 15:24:54,37844,low_agl,569,569,-6.362142875425256,-6.362142875425256,53.637857124574744,706.4548950195312,366.66278076171875,366.66278076171875,1.605715788724056,55.74164509952679,0.9996073246222932,29.143028259277344,0.5011205077171326,-2.8449999999999616,16.98960571289063,23.26008569165611,-0.7458160762366649,16.978981796264637,0.0,-60.0,1.0,1.0,0.8840070298769771,0,0.0
242,2026-05-15 15:24:57,38077,bad_angle,233,233,-27.7375501639161,-27.7375501639161,22.2624498360839,707.1533813476562,571.0640869140625,571.0640869140625,10.211223309175566,110.9749943512104,0.984160901073655,22.357444763183594,3.49065899848938,-1.1649999999999971,6.80446472167969,10.257994902540185,-0.44516387520261336,6.810154087066653,0.0,-50.0,1.0,1.0,0.9184549356223176,2,0.013641733180313084
243,2026-05-15 15:25:03,38609,low_agl,532,532,-13.237146138097522,-13.237146138097522,46.76285386190248,707.3604736328125,392.35540771484375,392.35540771484375,3.6701850750334266,74.3661980981284,0.9979490637484768,29.88943862915039,0.4504759907722473,-2.6599999999999655,15.750253295898437,18.64703603677823,-0.7147661439920091,15.74033067321778,0.0,-60.0,1.0,1.0,0.8345864661654135,1,0.007985432475676919
244,2026-05-15 15:25:03,38635,bad_angle,26,26,-50.53450100618301,-50.53450100618301,-0.5345010061830067,707.1675415039062,695.78662109375,695.78662109375,82.46738985003213,118.90252854346657,0.13109045633944288,21.236526489257812,1.9406019449234009,-0.13000000000000003,0.5690460205078125,-1.3634538269862937,-0.19123774812066363,0.5811445484161377,0.0,-50.0,1.0,1.0,0.0,0,0.0
245,2026-05-15 15:25:05,38806,low_agl,171,171,-46.73493313981491,-46.73493313981491,13.265066860185087,706.4866333007812,608.9080810546875,608.9080810546875,21.99265758966558,88.90140755761664,0.9272318525019545,25.35602569580078,0.5018581748008728,-0.8550000000000006,4.878927612304688,4.609106149131678,-0.2503067068543139,4.882339805603026,0.0,-60.0,1.0,1.0,0.8304093567251462,0,0.0
246,2026-05-15 15:25:07,38947,low_agl,141,141,-44.52876564087969,-44.52876564087969,15.47123435912031,706.4380493164062,620.5558471679688,620.5558471679688,2.954593199323772,23.97763521342364,0.9986706973037214,30.843236923217773,0.5434083342552185,-0.7050000000000005,4.294110107421877,7.601719622830086,0.002993959541553945,4.2774106693267795,0.0,-60.0,1.0,1.0,0.9645390070921985,0,0.0
