planned_phase,radius_min,radius_max,radius_mid,max_step,score,reward_corr,reward_sep,failure_order,thrust_score,theta_progress_gain,alpha_beta_gain,axis_error_penalty_gain,angle_focus_gain,turn_toward_gain,action_alignment_gain,reverse_penalty_gain,near_success_gain,thrust_gate_gain,thrust_gate_target_norm,thrust_gate_theta_start_deg,thrust_gate_theta_span_deg,thrust_gate_distance_scale,thrust_gate_distance_floor,min_thrust,max_thrust,phase_candidates,phase_elapsed_seconds
2,120.0,140.0,130.0,540.0,56.0764045715332,0.7823185920715332,60.83203125,138.73211669921875,1.9712791442871094,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.23999999463558197,0.03999999910593033,0.4049999713897705,0.3375000059604645,1.399999976158142,-0.3499999940395355,55.0,12.0,30.0,0.5,690.0,870.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.068939208984375,0.783086359500885,61.09117889404297,139.24815368652344,1.8802893161773682,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.23999999463558197,0.03200000151991844,0.4049999713897705,0.2874999940395355,1.649999976158142,-0.3499999940395355,50.0,20.0,75.0,0.800000011920929,720.0,870.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.06793212890625,0.7851312160491943,60.044166564941406,133.7008819580078,2.111668586730957,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.03200000151991844,0.5174999833106995,0.25,1.649999976158142,-0.44999998807907104,55.0,12.0,40.0,0.3499999940395355,710.0,870.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.0673713684082,0.7789940237998962,59.824554443359375,137.6053466796875,2.2597391605377197,1.4399999380111694,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.04800000041723251,0.4049999713897705,0.15000000596046448,1.649999976158142,-0.44999998807907104,55.0,15.0,40.0,0.6499999761581421,690.0,870.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.067291259765625,0.7867699265480042,58.334930419921875,130.83975219726562,2.2597391605377197,1.6649999618530273,0.4650000035762787,0.3499999940395355,1.8700001239776611,0.2759999930858612,0.03200000151991844,0.4049999713897705,0.25,1.649999976158142,-0.44999998807907104,55.0,15.0,40.0,0.6499999761581421,720.0,870.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.06709671020508,0.7812879085540771,60.435386657714844,137.9603729248047,2.0808207988739014,1.6649999618530273,0.33000001311302185,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.03999999910593033,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.25,55.0,12.0,35.0,0.6499999761581421,720.0,840.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.06704330444336,0.783007025718689,61.14008331298828,139.41860961914062,1.8712877035140991,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.20399999618530273,0.03999999910593033,0.4049999713897705,0.3375000059604645,1.399999976158142,-0.25,50.0,20.0,35.0,0.800000011920929,730.0,850.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.06682205200195,0.7823038101196289,60.38349533081055,137.65823364257812,2.042497158050537,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.20399999618530273,0.03999999910593033,0.44999998807907104,0.15000000596046448,1.649999976158142,-0.25,55.0,12.0,30.0,0.3499999940395355,720.0,840.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.062808990478516,0.7832826972007751,60.476219177246094,136.96734619140625,2.0153262615203857,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.03999999910593033,0.44999998807907104,0.15000000596046448,1.649999976158142,-0.3499999940395355,55.0,15.0,40.0,0.5,720.0,820.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.06123733520508,0.7858597636222839,59.112709045410156,133.2748260498047,2.13566255569458,1.6649999618530273,0.4650000035762787,0.33249998092651367,1.8700001239776611,0.23999999463558197,0.024000000208616257,0.4049999713897705,0.3375000059604645,1.399999976158142,-0.4000000059604645,55.0,12.0,30.0,0.800000011920929,690.0,840.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.06035232543945,0.7841729521751404,61.027366638183594,137.21473693847656,1.9212809801101685,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.04800000041723251,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.30000001192092896,50.0,30.0,35.0,0.5,700.0,850.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.05792999267578,0.7849182486534119,61.28651428222656,137.73080444335938,1.8365751504898071,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.03999999910593033,0.4049999713897705,0.2874999940395355,1.649999976158142,-0.4000000059604645,50.0,40.0,35.0,0.6499999761581421,700.0,850.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.05584716796875,0.7795272469520569,59.52080154418945,136.60658264160156,2.2869129180908203,1.6649999618530273,0.30000001192092896,0.2800000011920929,1.8700001239776611,0.23999999463558197,0.024000000208616257,0.44999998807907104,0.20000000298023224,1.649999976158142,-0.3499999940395355,55.0,12.0,35.0,0.800000011920929,710.0,840.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.054012298583984,0.785516619682312,60.859947204589844,135.68692016601562,1.9290697574615479,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.04800000041723251,0.44999998807907104,0.2874999940395355,1.649999976158142,-0.3499999940395355,50.0,30.0,30.0,0.3499999940395355,730.0,850.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.05202865600586,0.783396303653717,60.940208435058594,137.9260711669922,1.9234787225723267,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.03999999910593033,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.30000001192092896,50.0,20.0,40.0,0.6499999761581421,720.0,840.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.05201721191406,0.7813804149627686,59.688323974609375,134.84963989257812,2.263246536254883,1.6649999618530273,0.27000001072883606,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.03200000151991844,0.44999998807907104,0.2874999940395355,1.649999976158142,-0.4000000059604645,55.0,15.0,30.0,0.800000011920929,720.0,820.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.050987243652344,0.7780744433403015,59.840755462646484,138.6779327392578,2.2374370098114014,1.4399999380111694,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.20399999618530273,0.04800000041723251,0.4049999713897705,0.25,1.649999976158142,-0.44999998807907104,55.0,12.0,60.0,0.800000011920929,720.0,850.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.05084991455078,0.7851272821426392,58.837120056152344,132.8128204345703,2.2048654556274414,1.6649999618530273,0.4650000035762787,0.33249998092651367,1.8700001239776611,0.23999999463558197,0.05999999865889549,0.4049999713897705,0.15000000596046448,1.649999976158142,-0.4000000059604645,55.0,15.0,35.0,0.6499999761581421,700.0,850.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.05055236816406,0.7836118340492249,60.87798309326172,137.28379821777344,2.146986961364746,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.04800000041723251,0.4049999713897705,0.25,1.649999976158142,-0.4000000059604645,55.0,15.0,75.0,0.800000011920929,730.0,820.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.04951095581055,0.7830719351768494,60.45459747314453,136.97389221191406,2.0145678520202637,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.23999999463558197,0.05999999865889549,0.44999998807907104,0.15000000596046448,1.649999976158142,-0.25,55.0,12.0,50.0,0.6499999761581421,700.0,820.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.046958923339844,0.7841286659240723,60.7598762512207,137.0292510986328,1.9341535568237305,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.23999999463558197,0.04800000041723251,0.44999998807907104,0.3375000059604645,1.649999976158142,-0.20000000298023224,50.0,20.0,40.0,0.6499999761581421,710.0,840.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.04571533203125,0.7822879552841187,60.59893035888672,137.57418823242188,2.015376567840576,1.6649999618530273,0.36000001430511475,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.04800000041723251,0.4049999713897705,0.2874999940395355,1.649999976158142,-0.30000001192092896,50.0,20.0,30.0,0.800000011920929,730.0,840.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.044960021972656,0.7842891216278076,61.169960021972656,137.9972686767578,1.8508124351501465,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.05999999865889549,0.4049999713897705,0.25,1.649999976158142,-0.30000001192092896,50.0,20.0,35.0,0.3499999940395355,730.0,840.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.044822692871094,0.778659999370575,59.389076232910156,136.9915008544922,2.3109402656555176,1.6649999618530273,0.30000001192092896,0.2800000011920929,1.8700001239776611,0.20399999618530273,0.024000000208616257,0.44999998807907104,0.15000000596046448,1.649999976158142,-0.44999998807907104,55.0,15.0,30.0,0.6499999761581421,710.0,870.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.043216705322266,0.785006582736969,61.352088928222656,137.9624481201172,1.8013300895690918,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.024000000208616257,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.30000001192092896,50.0,20.0,40.0,0.3499999940395355,710.0,820.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.041290283203125,0.7806693315505981,60.14278793334961,137.15872192382812,2.146987199783325,1.6649999618530273,0.27000001072883606,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.03999999910593033,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.4000000059604645,55.0,15.0,75.0,0.800000011920929,710.0,820.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.040977478027344,0.7855627536773682,58.934207916259766,132.90234375,2.1609089374542236,1.6649999618530273,0.4650000035762787,0.33249998092651367,1.8700001239776611,0.2759999930858612,0.03200000151991844,0.4049999713897705,0.20000000298023224,1.649999976158142,-0.4000000059604645,55.0,15.0,35.0,0.5,690.0,840.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.04037094116211,0.7874900102615356,58.72874069213867,130.1932373046875,2.2059426307678223,1.6649999618530273,0.4650000035762787,0.33249998092651367,1.8700001239776611,0.3240000009536743,0.04800000041723251,0.44999998807907104,0.2874999940395355,1.649999976158142,-0.30000001192092896,55.0,12.0,35.0,0.6499999761581421,730.0,840.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.039546966552734,0.7826025485992432,60.67755889892578,137.7694091796875,1.977278709411621,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.024000000208616257,0.4049999713897705,0.15000000596046448,1.399999976158142,-0.4000000059604645,55.0,12.0,60.0,0.6499999761581421,710.0,840.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.03948974609375,0.7832833528518677,60.76156234741211,136.95896911621094,1.977419137954712,1.6649999618530273,0.36000001430511475,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.04800000041723251,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.30000001192092896,50.0,20.0,30.0,0.6499999761581421,700.0,850.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.0378532409668,0.7844653129577637,61.28471755981445,138.40264892578125,1.8065613508224487,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.03200000151991844,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.3499999940395355,50.0,15.0,35.0,0.6499999761581421,730.0,850.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.03776550292969,0.7825874090194702,60.856773376464844,138.39321899414062,1.9341535568237305,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.23999999463558197,0.05999999865889549,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.20000000298023224,50.0,20.0,40.0,0.6499999761581421,730.0,870.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.03660583496094,0.7881444096565247,58.565921783447266,130.03897094726562,2.182346820831299,1.6649999618530273,0.4650000035762787,0.3499999940395355,1.8700001239776611,0.3240000009536743,0.04800000041723251,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.30000001192092896,55.0,12.0,40.0,0.6499999761581421,710.0,850.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.03590393066406,0.7820075750350952,60.62248229980469,137.99533081054688,1.9978375434875488,1.6649999618530273,0.36000001430511475,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.04800000041723251,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.30000001192092896,50.0,30.0,35.0,0.800000011920929,690.0,820.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.03560256958008,0.7803587913513184,60.29375457763672,138.48081970214844,2.281236410140991,1.6649999618530273,0.33000001311302185,0.2800000011920929,1.8700001239776611,0.23999999463558197,0.03200000151991844,0.4049999713897705,0.2874999940395355,1.649999976158142,-0.4000000059604645,55.0,12.0,30.0,0.6499999761581421,730.0,820.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.0333251953125,0.7810996174812317,60.272335052490234,137.47271728515625,2.0917305946350098,1.6649999618530273,0.33000001311302185,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.04800000041723251,0.4049999713897705,0.20000000298023224,1.399999976158142,-0.44999998807907104,55.0,12.0,50.0,0.800000011920929,690.0,840.0,21757952,721.5315380096436
2,120.0,140.0,130.0,540.0,56.03129577636719,0.7783241868019104,59.71855926513672,137.71250915527344,2.2609546184539795,1.4399999380111694,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.03999999910593033,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.44999998807907104,55.0,12.0,35.0,0.6499999761581421,710.0,870.0,21757952,721.5315380096436
3,140.0,165.0,152.5,560.0,57.46779251098633,0.7836661338806152,61.172176361083984,138.4282684326172,2.2951648235321045,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.05999999865889549,0.4049999713897705,0.2874999940395355,1.649999976158142,-0.44999998807907104,55.0,12.0,40.0,0.800000011920929,720.0,840.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.43581008911133,0.7825180292129517,61.064613342285156,139.322509765625,2.28487491607666,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.20399999618530273,0.04800000041723251,0.4049999713897705,0.2874999940395355,1.649999976158142,-0.44999998807907104,55.0,15.0,35.0,0.6499999761581421,700.0,840.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.421199798583984,0.7831518650054932,61.08340835571289,138.7967529296875,2.262272596359253,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.03999999910593033,0.4049999713897705,0.25,1.649999976158142,-0.30000001192092896,55.0,12.0,30.0,0.800000011920929,690.0,820.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.38322830200195,0.7831865549087524,61.12582015991211,138.77371215820312,2.2212815284729004,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.23999999463558197,0.05999999865889549,0.4049999713897705,0.2874999940395355,1.649999976158142,-0.3499999940395355,55.0,12.0,60.0,0.800000011920929,710.0,850.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.37822341918945,0.782692551612854,61.08128356933594,139.38369750976562,2.213163375854492,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.23999999463558197,0.024000000208616257,0.4049999713897705,0.2874999940395355,1.649999976158142,-0.44999998807907104,55.0,12.0,30.0,0.3499999940395355,690.0,820.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.35332107543945,0.783648669719696,60.740081787109375,137.3003692626953,2.26718807220459,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.23999999463558197,0.03200000151991844,0.44999998807907104,0.3375000059604645,1.649999976158142,-0.3499999940395355,55.0,12.0,30.0,0.6499999761581421,690.0,870.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.3455924987793,0.7855744957923889,60.9453125,135.64744567871094,2.2301084995269775,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.04800000041723251,0.44999998807907104,0.3375000059604645,1.649999976158142,-0.4000000059604645,55.0,15.0,30.0,0.6499999761581421,690.0,870.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.34124755859375,0.7842324376106262,60.79633712768555,136.8193817138672,2.2454416751861572,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.03999999910593033,0.44999998807907104,0.3375000059604645,1.649999976158142,-0.4000000059604645,55.0,12.0,30.0,0.5,700.0,850.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.327392578125,0.7844037413597107,61.22248840332031,137.76039123535156,2.146987199783325,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.03999999910593033,0.4049999713897705,0.25,1.649999976158142,-0.4000000059604645,55.0,15.0,75.0,0.800000011920929,700.0,820.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.31316375732422,0.7817250490188599,60.70921325683594,138.72682189941406,2.2591142654418945,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.024000000208616257,0.4049999713897705,0.25,1.649999976158142,-0.4000000059604645,55.0,12.0,50.0,0.800000011920929,710.0,850.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.30559539794922,0.7827742695808411,60.77281951904297,137.59437561035156,2.2509069442749023,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.03200000151991844,0.4049999713897705,0.20000000298023224,1.649999976158142,-0.44999998807907104,55.0,12.0,30.0,0.5,700.0,850.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.29365921020508,0.7819887399673462,60.77140808105469,138.43267822265625,2.2374370098114014,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.23999999463558197,0.05999999865889549,0.4049999713897705,0.2874999940395355,1.649999976158142,-0.44999998807907104,55.0,12.0,60.0,0.800000011920929,710.0,840.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.284000396728516,0.7817250490188599,60.70921325683594,138.72682189941406,2.2299509048461914,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.024000000208616257,0.4049999713897705,0.25,1.649999976158142,-0.30000001192092896,55.0,12.0,30.0,0.6499999761581421,730.0,840.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.28351593017578,0.7840977311134338,61.219146728515625,138.17100524902344,2.0980565547943115,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.04800000041723251,0.4049999713897705,0.2874999940395355,1.649999976158142,-0.44999998807907104,55.0,12.0,50.0,0.5,690.0,840.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.27509307861328,0.7810773253440857,60.41984939575195,138.04991149902344,2.310567617416382,1.6649999618530273,0.36000001430511475,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.024000000208616257,0.4049999713897705,0.20000000298023224,1.649999976158142,-0.44999998807907104,55.0,12.0,35.0,0.800000011920929,690.0,840.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.27482986450195,0.7843393683433533,60.80623245239258,136.68380737304688,2.1798818111419678,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.04800000041723251,0.44999998807907104,0.3375000059604645,1.649999976158142,-0.4000000059604645,55.0,12.0,50.0,0.6499999761581421,720.0,820.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.26231384277344,0.7811313271522522,60.5972785949707,138.84063720703125,2.241668939590454,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.23999999463558197,0.03999999910593033,0.4049999713897705,0.20000000298023224,1.649999976158142,-0.44999998807907104,55.0,15.0,30.0,0.3499999940395355,690.0,820.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.261444091796875,0.7826883792877197,60.84494400024414,138.10107421875,2.1798818111419678,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.03200000151991844,0.4049999713897705,0.2874999940395355,1.649999976158142,-0.4000000059604645,55.0,12.0,50.0,0.6499999761581421,710.0,850.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.25507354736328,0.7812420725822449,60.607177734375,138.705078125,2.23507022857666,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.23999999463558197,0.04800000041723251,0.4049999713897705,0.20000000298023224,1.649999976158142,-0.30000001192092896,55.0,12.0,40.0,0.800000011920929,700.0,870.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.240657806396484,0.7815465927124023,60.58301544189453,138.1957550048828,2.2327044010162354,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.05999999865889549,0.4049999713897705,0.15000000596046448,1.649999976158142,-0.4000000059604645,55.0,12.0,60.0,0.800000011920929,720.0,840.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.23780059814453,0.7847416996955872,61.352088928222656,137.9624481201172,2.020141124725342,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.024000000208616257,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.25,50.0,20.0,30.0,0.800000011920929,690.0,850.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.23017120361328,0.7813873291015625,60.623844146728516,138.76629638671875,2.197697877883911,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.024000000208616257,0.4049999713897705,0.20000000298023224,1.649999976158142,-0.4000000059604645,55.0,12.0,75.0,0.800000011920929,730.0,850.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.222686767578125,0.7843866944313049,60.76288604736328,136.53378295898438,2.13566255569458,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.03200000151991844,0.44999998807907104,0.2874999940395355,1.399999976158142,-0.4000000059604645,55.0,12.0,30.0,0.800000011920929,720.0,840.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.220924377441406,0.7826763391494751,61.0794563293457,139.11917114257812,2.071381092071533,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.20399999618530273,0.05999999865889549,0.4049999713897705,0.2874999940395355,1.649999976158142,-0.4000000059604645,55.0,15.0,40.0,0.3499999940395355,720.0,850.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.21406173706055,0.7839872241020203,61.257537841796875,138.38880920410156,2.020798444747925,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.05999999865889549,0.4049999713897705,0.3375000059604645,1.399999976158142,-0.44999998807907104,55.0,12.0,50.0,0.6499999761581421,710.0,870.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.21243667602539,0.7822815775871277,60.142677307128906,135.9369659423828,2.3109402656555176,1.6649999618530273,0.36000001430511475,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.03200000151991844,0.44999998807907104,0.2874999940395355,1.649999976158142,-0.44999998807907104,55.0,15.0,30.0,0.6499999761581421,720.0,870.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.209739685058594,0.7818900942802429,60.66838073730469,138.15628051757812,2.1798818111419678,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.05999999865889549,0.4049999713897705,0.20000000298023224,1.649999976158142,-0.4000000059604645,55.0,12.0,50.0,0.6499999761581421,710.0,850.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.208499908447266,0.7828534841537476,60.691036224365234,136.79510498046875,2.197628974914551,1.6649999618530273,0.36000001430511475,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.05999999865889549,0.4049999713897705,0.2874999940395355,1.649999976158142,-0.30000001192092896,55.0,12.0,30.0,0.5,700.0,840.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.207672119140625,0.7831434011459351,60.6937255859375,137.64581298828125,2.133665084838867,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.20399999618530273,0.03200000151991844,0.44999998807907104,0.3375000059604645,1.649999976158142,-0.4000000059604645,55.0,12.0,60.0,0.6499999761581421,700.0,850.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.20337677001953,0.7836573719978333,60.339942932128906,134.8472900390625,2.2731399536132812,1.6649999618530273,0.36000001430511475,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.05999999865889549,0.44999998807907104,0.3375000059604645,1.649999976158142,-0.3499999940395355,55.0,12.0,40.0,0.800000011920929,720.0,850.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.1987419128418,0.7825286388397217,60.87839126586914,138.3866729736328,2.1087076663970947,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.03999999910593033,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.3499999940395355,55.0,12.0,40.0,0.3499999940395355,690.0,820.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.197208404541016,0.7811804413795471,60.5173225402832,138.30589294433594,2.2074856758117676,1.6649999618530273,0.36000001430511475,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.03200000151991844,0.4049999713897705,0.2874999940395355,1.649999976158142,-0.4000000059604645,55.0,15.0,50.0,0.800000011920929,720.0,870.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.19242477416992,0.7827211022377014,60.26898956298828,136.12625122070312,2.248821973800659,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.03999999910593033,0.44999998807907104,0.20000000298023224,1.649999976158142,-0.4000000059604645,55.0,15.0,35.0,0.800000011920929,700.0,870.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.1913948059082,0.7812732458114624,60.55827331542969,138.5346221923828,2.181655168533325,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.03999999910593033,0.4049999713897705,0.15000000596046448,1.649999976158142,-0.44999998807907104,55.0,12.0,50.0,0.6499999761581421,720.0,820.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.19124984741211,0.7843091487884521,61.294612884521484,138.26710510253906,1.9844497442245483,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.03999999910593033,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.3499999940395355,50.0,20.0,35.0,0.800000011920929,710.0,840.0,21757952,721.6228652000427
3,140.0,165.0,152.5,560.0,57.190040588378906,0.7826207280158997,61.13018035888672,139.5541534423828,2.0170161724090576,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.20399999618530273,0.03200000151991844,0.4049999713897705,0.3375000059604645,1.399999976158142,-0.3499999940395355,55.0,12.0,35.0,0.800000011920929,730.0,840.0,21757952,721.6228652000427
