timestamp,update_id,episode_id,episode_return,episode_len,done_reason,start_distance,final_distance,start_roc_h,final_roc_h,start_height_error,final_height_error
2026-03-14 02:07-03,43,25,-74.75610274360702,298,high_altitude,303.4122314453125,283.05322265625,0.40629085898399353,100.28579711914062,49.37070846557617,-50.50879669189453
2026-03-14 02:07-08,43,26,-5.2341259689331,286,high_altitude,304.3249816894531,157.74659729003906,0.40629085898399353,100.38768768310547,49.37070846557617,-50.610687255859375
2026-03-14 02:07-14,43,27,-42.39886247828605,333,high_altitude,304.3883972167969,223.62600708007812,0.40629085898399353,100.05631256103516,49.37070846557617,-50.27931213378906
2026-03-14 02:07-25,44,28,-194.2304924663752,561,high_altitude,303.78460693359375,491.06292724609375,0.40629085898399353,180.0,49.37070846557617,-130.22299194335938
2026-03-14 02:07-32,44,29,-50.595889859616776,405,low_agl,304.2571105957031,253.33726501464844,0.40629085898399353,0.3924233019351959,49.37070846557617,49.384578704833984
2026-03-14 02:07-38,44,30,-20.798643881171905,298,high_altitude,304.1822204589844,185.5408935546875,0.40629085898399353,100.38520050048828,49.37070846557617,-50.60820007324219
2026-03-14 02:07-44,45,31,-0.6459308090210385,300,high_altitude,304.205078125,148.85336303710938,0.40629085898399353,100.25814819335938,49.37070846557617,-50.48114776611328
2026-03-14 02:07-50,45,32,-38.55425539821388,301,high_altitude,304.0634460449219,217.6572265625,0.40629085898399353,100.01081848144531,49.37070846557617,-50.23381805419922
2026-03-14 02:08-00,45,33,-186.67156479728226,500,collision,303.6809387207031,452.51031494140625,0.40629085898399353,0.12551195919513702,49.37070846557617,49.6514892578125
2026-03-14 02:08-06,46,34,-35.05554803711177,287,high_altitude,304.1222229003906,211.86158752441406,0.40629085898399353,100.0319595336914,49.37070846557617,-50.25495910644531
2026-03-14 02:08-11,46,35,-2.3703095779418675,289,high_altitude,304.197021484375,152.3668975830078,0.40629085898399353,100.41546630859375,49.37070846557617,-50.638465881347656
2026-03-14 02:08-20,46,36,-87.94300169043242,435,low_agl,303.4914855957031,320.0052185058594,0.40629085898399353,0.2612675130367279,49.37070846557617,49.51573181152344
2026-03-14 02:08-30,47,37,-133.4808679425121,463,low_agl,303.4830322265625,401.8122253417969,0.40629085898399353,0.3917635679244995,49.37070846557617,49.38523864746094
2026-03-14 02:08-42,47,38,-80.31214544552569,492,low_agl,303.7713623046875,307.8266296386719,0.40629085898399353,0.28547778725624084,49.37070846557617,49.49152374267578
2026-03-14 02:08-49,48,39,17.237999542236352,299,high_altitude,304.3313903808594,116.43629455566406,0.40629085898399353,100.21266174316406,49.37070846557617,-50.43566131591797
2026-03-14 02:08-56,48,40,11.236592796325667,297,high_altitude,304.0968322753906,127.25225830078125,0.40629085898399353,100.11872100830078,49.37070846557617,-50.34172058105469
2026-03-14 02:09-05,48,41,-4.659833979487473,475,low_agl,303.5663757324219,166.77110290527344,0.40629085898399353,0.24642285704612732,49.37070846557617,49.53057861328125
2026-03-14 02:09-13,49,42,-42.46175138343871,392,low_agl,303.5005798339844,238.98194885253906,0.40629085898399353,0.391521692276001,49.37070846557617,49.38547897338867
2026-03-14 02:09-18,49,43,-5.651028137207064,290,high_altitude,304.3714904785156,158.38746643066406,0.40629085898399353,100.03207397460938,49.37070846557617,-50.25507354736328
2026-03-14 02:09-27,50,44,-134.03184485948088,432,low_agl,303.428466796875,403.614501953125,0.40629085898399353,0.2395508885383606,49.37070846557617,49.53744888305664
2026-03-14 02:09-32,50,45,-15.997635353088405,274,high_altitude,303.90533447265625,177.52076721191406,0.40629085898399353,100.20938110351562,49.37070846557617,-50.43238067626953
2026-03-14 02:09-39,50,46,-26.834095477908896,426,low_agl,304.0694885253906,209.04840087890625,0.40629085898399353,0.2906281352043152,49.37070846557617,49.48637390136719
2026-03-14 02:09-44,50,47,-28.761465182542835,263,high_altitude,303.9865417480469,201.22715759277344,0.40629085898399353,100.62499237060547,49.37070846557617,-50.847991943359375
2026-03-14 02:09-51,51,48,-9.80545469391349,338,low_agl,303.68328857421875,181.58447265625,0.40629085898399353,0.25359398126602173,49.37070846557617,49.523406982421875
2026-03-14 02:09-57,51,49,-74.99568168008328,344,low_agl,303.4156494140625,299.7466735839844,0.40629085898399353,0.3724879026412964,49.37070846557617,49.40451431274414
2026-03-14 02:10-05,52,50,-16.941945221394278,397,low_agl,303.84906005859375,192.39132690429688,0.40629085898399353,0.23917803168296814,49.37070846557617,49.53782272338867
2026-03-14 02:10-10,52,51,-44.26010291153195,277,high_altitude,303.784423828125,228.72166442871094,0.40629085898399353,100.23191833496094,49.37070846557617,-50.454917907714844
2026-03-14 02:10-16,52,52,9.930009705573283,320,high_altitude,304.3531188964844,128.91209411621094,0.40629085898399353,100.13119506835938,49.37070846557617,-50.35419464111328
2026-03-14 02:10-21,52,53,-16.706892333984378,274,high_altitude,304.2529602050781,179.0860595703125,0.40629085898399353,100.23212432861328,49.37070846557617,-50.45512390136719
2026-03-14 02:10-30,53,54,-7.169234649226041,463,low_agl,304.3525390625,172.55560302734375,0.40629085898399353,0.22541029751300812,49.37070846557617,49.55158996582031
2026-03-14 02:10-38,53,55,-41.40485853767398,455,low_agl,303.88726806640625,234.53955078125,0.40629085898399353,0.1922435611486435,49.37070846557617,49.58475875854492
2026-03-14 02:10-44,54,56,-26.096798652648936,275,high_altitude,304.09088134765625,195.96356201171875,0.40629085898399353,100.5122299194336,49.37070846557617,-50.7352294921875
2026-03-14 02:10-49,54,57,-3.5234352798461828,273,high_altitude,303.9745788574219,154.85362243652344,0.40629085898399353,100.34613037109375,49.37070846557617,-50.569129943847656
2026-03-14 02:10-55,54,58,-49.413765818927374,326,high_altitude,303.42108154296875,235.84669494628906,0.40629085898399353,100.35636138916016,49.37070846557617,-50.57936096191406
2026-03-14 02:11-00,54,59,-11.044827339172357,287,high_altitude,304.04833984375,168.02056884765625,0.40629085898399353,100.27145385742188,49.37070846557617,-50.49445343017578
2026-03-14 02:11-10,55,60,-99.83169420805575,522,low_agl,303.482177734375,338.0806884765625,0.40629085898399353,0.23324371874332428,49.37070846557617,49.543758392333984
2026-03-14 02:11-15,55,61,-37.372585062027,289,high_altitude,304.2584533691406,216.27996826171875,0.40629085898399353,100.18250274658203,49.37070846557617,-50.40550231933594
2026-03-14 02:11-21,55,62,14.091998130798316,284,high_altitude,304.3906555175781,122.81631469726562,0.40629085898399353,100.49649810791016,49.37070846557617,-50.71949768066406
2026-03-14 02:11-31,56,63,-51.16397076651453,522,low_agl,303.49566650390625,249.79608154296875,0.40629085898399353,0.2697768807411194,49.37070846557617,49.507225036621094
2026-03-14 02:11-40,56,64,-18.22024331259732,485,low_agl,303.4281921386719,191.1455078125,0.40629085898399353,0.1672038733959198,49.37070846557617,49.609798431396484
2026-03-14 02:11-50,57,65,-168.47079380089048,498,low_agl,304.3731994628906,464.6761474609375,0.40629085898399353,0.3864371180534363,49.37070846557617,49.39056396484375
2026-03-14 02:11-56,57,66,-78.587988845855,328,low_agl,303.4300537109375,306.65380859375,0.40629085898399353,0.21156039834022522,49.37070846557617,49.5654411315918
2026-03-14 02:12-04,58,67,-127.82023839482665,380,collision,303.4424743652344,339.9049072265625,0.40629085898399353,0.12945318222045898,49.37070846557617,49.64754867553711
2026-03-14 02:12-12,58,68,-28.872257711172068,454,low_agl,304.38751220703125,215.00111389160156,0.40629085898399353,0.38230469822883606,49.37070846557617,49.39469528198242
2026-03-14 02:12-22,59,69,-7.622364386677738,489,low_agl,304.36944580078125,172.2944793701172,0.40629085898399353,0.35850417613983154,49.37070846557617,49.418495178222656
2026-03-14 02:12-29,59,70,29.03291978895662,406,low_agl,304.382080078125,109.28490447998047,0.40629085898399353,0.34662681818008423,49.37070846557617,49.43037414550781
2026-03-14 02:12-35,59,71,-41.34175604286794,282,high_altitude,303.48345947265625,222.86305236816406,0.40629085898399353,100.4521255493164,49.37070846557617,-50.67512512207031
2026-03-14 02:12-41,60,72,-11.511708930969277,322,high_altitude,304.19915771484375,167.86875915527344,0.40629085898399353,100.04733276367188,49.37070846557617,-50.27033233642578
2026-03-14 02:12-48,60,73,-50.44781914173814,323,low_agl,304.3096008300781,256.697998046875,0.40629085898399353,0.3869955539703369,49.37070846557617,49.3900032043457
2026-03-14 02:12-56,60,74,-3.4782525864429914,432,low_agl,303.8023986816406,166.5821533203125,0.40629085898399353,0.15842856466770172,49.37070846557617,49.61857223510742
2026-03-14 02:13-02,61,75,-46.911213880687946,316,high_altitude,303.4178466796875,231.73500061035156,0.40629085898399353,100.22725677490234,49.37070846557617,-50.45025634765625
2026-03-14 02:13-07,61,76,-33.200379669278874,296,high_altitude,304.272216796875,208.42091369628906,0.40629085898399353,100.50596618652344,49.37070846557617,-50.728965759277344
2026-03-14 02:13-13,61,77,4.28244808197023,285,high_altitude,304.04266357421875,140.27197265625,0.40629085898399353,100.50580596923828,49.37070846557617,-50.72880554199219
2026-03-14 02:13-18,61,78,-46.59399917328355,293,high_altitude,303.64788818359375,232.30870056152344,0.40629085898399353,100.24715423583984,49.37070846557617,-50.47015380859375
2026-03-14 02:13-27,62,79,-1.4077272555828557,413,low_agl,304.358642578125,164.16091918945312,0.40629085898399353,0.2933475375175476,49.37070846557617,49.4836540222168
2026-03-14 02:13-38,62,80,-284.12852303171144,593,low_agl,303.4151916503906,670.4044799804688,0.40629085898399353,0.3439261317253113,49.37070846557617,49.433074951171875
2026-03-14 02:13-44,63,81,-2.6797270774841877,305,high_altitude,304.3751525878906,152.57273864746094,0.40629085898399353,100.2225341796875,49.37070846557617,-50.445533752441406
2026-03-14 02:13-52,63,82,-79.09897030232844,427,low_agl,303.462890625,304.17218017578125,0.40629085898399353,0.2589598298072815,49.37070846557617,49.51803970336914
2026-03-14 02:14-02,64,83,-93.48411348047856,508,low_agl,304.2012023925781,328.156982421875,0.40629085898399353,0.3563079535961151,49.37070846557617,49.420692443847656
2026-03-14 02:14-07,64,84,16.258502807617234,294,high_altitude,303.960693359375,118.02051544189453,0.40629085898399353,100.28385925292969,49.37070846557617,-50.506858825683594
2026-03-14 02:14-13,64,85,-6.243351554870586,301,high_altitude,304.1268005371094,158.9344482421875,0.40629085898399353,100.2070541381836,49.37070846557617,-50.4300537109375
2026-03-14 02:14-20,65,86,5.993254990130595,373,low_agl,304.3891296386719,152.45338439941406,0.40629085898399353,0.23685525357723236,49.37070846557617,49.54014587402344
2026-03-14 02:14-26,65,87,-18.598075921818648,306,high_altitude,304.2002258300781,181.26998901367188,0.40629085898399353,100.0629653930664,49.37070846557617,-50.28596496582031
2026-03-14 02:14-32,65,88,-84.67175364908579,326,high_altitude,303.6815490722656,300.29083251953125,0.40629085898399353,100.07090759277344,49.37070846557617,-50.293907165527344
2026-03-14 02:14-42,66,89,-83.65605876922623,497,collision,304.09600830078125,256.7646789550781,0.40629085898399353,0.1219312772154808,49.37070846557617,49.655067443847656
2026-03-14 02:14-49,66,90,2.1029906952977484,394,low_agl,303.70233154296875,157.630859375,0.40629085898399353,0.24796493351459503,49.37070846557617,49.52903366088867
2026-03-14 02:14-57,66,91,-102.72254313451053,382,collision,304.33740234375,295.0252380371094,0.40629085898399353,0.12980146706104279,49.37070846557617,49.64719772338867
2026-03-14 02:15-03,67,92,-62.73237036350374,322,high_altitude,304.360107421875,261.181884765625,0.40629085898399353,100.17585754394531,49.37070846557617,-50.39885711669922
2026-03-14 02:15-11,67,93,-148.1739336755574,436,low_agl,303.4474182128906,429.5608825683594,0.40629085898399353,0.2519892454147339,49.37070846557617,49.5250129699707
2026-03-14 02:15-18,68,94,-87.43614045792819,357,low_agl,303.4348449707031,321.86297607421875,0.40629085898399353,0.38599106669425964,49.37070846557617,49.39101028442383
2026-03-14 02:15-27,68,95,-8.44375726312397,451,low_agl,303.9654235839844,174.8931427001953,0.40629085898399353,0.29901906847953796,49.37070846557617,49.47798156738281
2026-03-14 02:15-34,68,96,-76.77758520072697,394,low_agl,303.7484130859375,300.9204406738281,0.40629085898399353,0.37106144428253174,49.37070846557617,49.40593719482422
2026-03-14 02:15-43,69,97,9.43106997871395,434,low_agl,304.2768859863281,143.66123962402344,0.40629085898399353,0.25707554817199707,49.37070846557617,49.51992416381836
2026-03-14 02:15-50,69,98,-27.115988123863914,376,low_agl,303.5226135253906,211.452880859375,0.40629085898399353,0.3334845304489136,49.37070846557617,49.44351577758789
2026-03-14 02:15-59,70,99,23.81843028116232,459,low_agl,303.8360900878906,116.08399200439453,0.40629085898399353,0.39194488525390625,49.37070846557617,49.38505554199219
2026-03-14 02:16-05,70,100,-20.110687080353465,320,high_altitude,304.302978515625,183.5011444091797,0.40629085898399353,100.28844451904297,49.37070846557617,-50.511444091796875
2026-03-14 02:16-11,70,101,-18.013425739318137,325,low_agl,303.4665222167969,196.83436584472656,0.40629085898399353,0.3888545334339142,49.37070846557617,49.388145446777344
2026-03-14 02:16-18,71,102,-38.974357610356066,322,low_agl,303.601318359375,235.01988220214844,0.40629085898399353,0.37517639994621277,49.37070846557617,49.401824951171875
2026-03-14 02:16-24,71,103,-45.31655434903503,324,low_agl,303.43695068359375,246.548828125,0.40629085898399353,0.38762614130973816,49.37070846557617,49.389373779296875
2026-03-14 02:16-30,71,104,-21.794588018834574,322,low_agl,303.5042419433594,203.9261016845703,0.40629085898399353,0.3907279670238495,49.37070846557617,49.38627243041992
2026-03-14 02:16-35,71,105,-22.31497336196901,277,high_altitude,304.1409912109375,189.11854553222656,0.40629085898399353,100.1622314453125,49.37070846557617,-50.385231018066406
2026-03-14 02:16-41,72,106,-25.220389149665863,282,high_altitude,304.1082458496094,194.22991943359375,0.40629085898399353,100.66383361816406,49.37070846557617,-50.88683319091797
2026-03-14 02:16-46,72,107,-5.92057221484184,302,low_agl,303.6916198730469,175.95346069335938,0.40629085898399353,0.3903396725654602,49.37070846557617,49.386661529541016
2026-03-14 02:16-53,72,108,-71.32094815421104,334,low_agl,303.5268859863281,293.39654541015625,0.40629085898399353,0.38788533210754395,49.37070846557617,49.38911437988281
2026-03-14 02:16-59,73,109,15.455663764953584,323,low_agl,303.5960388183594,136.41273498535156,0.40629085898399353,0.35147714614868164,49.37070846557617,49.42552185058594
2026-03-14 02:17-05,73,110,-76.85727176370101,343,low_agl,303.431884765625,303.4775085449219,0.40629085898399353,0.33689579367637634,49.37070846557617,49.44010543823242
2026-03-14 02:17-12,73,111,-51.695136703863724,333,low_agl,303.42169189453125,257.8519287109375,0.40629085898399353,0.3827306032180786,49.37070846557617,49.39426803588867
2026-03-14 02:17-20,74,112,-130.02031056234233,429,low_agl,303.7611999511719,397.0732116699219,0.40629085898399353,0.17806684970855713,49.37070846557617,49.598934173583984
2026-03-14 02:17-28,74,113,-25.127846758246335,430,collision,304.38604736328125,151.77122497558594,0.40629085898399353,0.13718056678771973,49.37070846557617,49.63982009887695
2026-03-14 02:17-36,75,114,-0.45202761173248973,387,collision,303.9759521484375,108.25171661376953,0.40629085898399353,0.11110547184944153,49.37070846557617,49.6658935546875
2026-03-14 02:17-44,75,115,-43.06167775893216,408,low_agl,304.1007995605469,239.73941040039062,0.40629085898399353,0.3897794485092163,49.37070846557617,49.38722229003906
2026-03-14 02:17-50,75,116,-33.47504223459961,319,low_agl,303.42681884765625,225.23358154296875,0.40629085898399353,0.3806477189064026,49.37070846557617,49.3963508605957
2026-03-14 02:17-57,76,117,-166.53282867732642,384,collision,303.42425537109375,410.4000549316406,0.40629085898399353,0.14090852439403534,49.37070846557617,49.63609313964844
2026-03-14 02:18-06,76,118,-126.98796025416254,467,collision,303.8442077636719,335.64801025390625,0.40629085898399353,0.13176220655441284,49.37070846557617,49.64523696899414
2026-03-14 02:18-14,76,119,-12.194825023889578,412,collision,304.0537109375,128.79888916015625,0.40629085898399353,0.1366463303565979,49.37070846557617,49.64035415649414
2026-03-14 02:18-21,77,120,-15.570524462580678,366,low_agl,303.7999267578125,190.999267578125,0.40629085898399353,0.2935488522052765,49.37070846557617,49.48345184326172
2026-03-14 02:18-28,77,121,-122.89553208714722,380,low_agl,303.4126281738281,385.3959655761719,0.40629085898399353,0.19477464258670807,49.37070846557617,49.58222579956055
2026-03-14 02:18-35,78,122,-61.03141773963716,354,low_agl,303.4189147949219,273.9730224609375,0.40629085898399353,0.35349375009536743,49.37070846557617,49.42350769042969
2026-03-14 02:18-41,78,123,-16.65220983505251,292,high_altitude,304.09564208984375,178.22377014160156,0.40629085898399353,100.16619110107422,49.37070846557617,-50.389190673828125
2026-03-14 02:18-47,78,124,-0.2226102371216001,303,high_altitude,304.01519775390625,147.7010040283203,0.40629085898399353,100.06752014160156,49.37070846557617,-50.29051971435547
2026-03-14 02:18-52,78,125,-31.37686250489947,287,high_altitude,304.1025085449219,205.23562622070312,0.40629085898399353,100.22333526611328,49.37070846557617,-50.44633483886719
2026-03-14 02:18-59,79,126,41.814320103287656,359,low_agl,304.3778381347656,87.57907104492188,0.40629085898399353,0.25127026438713074,49.37070846557617,49.52573013305664
2026-03-14 02:19-08,79,127,5.832191472038559,451,low_agl,304.3183288574219,149.2643280029297,0.40629085898399353,0.20326587557792664,49.37070846557617,49.573734283447266
2026-03-14 02:19-16,80,128,-106.25685429967936,411,collision,303.4454040527344,299.5955810546875,0.40629085898399353,0.1360630989074707,49.37070846557617,49.64093780517578
2026-03-14 02:19-23,80,129,-72.05117626744507,403,low_agl,303.4189758300781,292.2690734863281,0.40629085898399353,0.3124423921108246,49.37070846557617,49.46455764770508
2026-03-14 02:19-30,80,130,39.37717927429726,362,low_agl,304.3877868652344,91.92974090576172,0.40629085898399353,0.35729143023490906,49.37070846557617,49.419708251953125
2026-03-14 02:19-41,81,131,-57.683045894280085,540,low_agl,303.62164306640625,261.2935485839844,0.40629085898399353,0.3373410105705261,49.37070846557617,49.439659118652344
2026-03-14 02:19-47,81,132,-35.252895326375985,321,low_agl,303.6056213378906,228.5605010986328,0.40629085898399353,0.38927268981933594,49.37070846557617,49.387725830078125
2026-03-14 02:19-54,82,133,-68.41581305220723,344,low_agl,303.4165954589844,287.63397216796875,0.40629085898399353,0.34892430901527405,49.37070846557617,49.428077697753906
2026-03-14 02:20-00,82,134,16.569625603675775,298,low_agl,303.6777648925781,135.2957305908203,0.40629085898399353,0.3004682660102844,49.37070846557617,49.476531982421875
2026-03-14 02:20-05,82,135,-23.179876304626525,286,high_altitude,304.0517578125,190.19415283203125,0.40629085898399353,100.63975524902344,49.37070846557617,-50.862754821777344
2026-03-14 02:20-11,82,136,-7.365505220174811,298,low_agl,303.68609619140625,178.74441528320312,0.40629085898399353,0.33388522267341614,49.37070846557617,49.443115234375
2026-03-14 02:20-20,83,137,-145.29696196815377,486,low_agl,303.6905822753906,422.64306640625,0.40629085898399353,0.28519266843795776,49.37070846557617,49.49180603027344
2026-03-14 02:20-27,83,138,-67.84168938961626,355,low_agl,303.4906311035156,286.3204650878906,0.40629085898399353,0.2236945629119873,49.37070846557617,49.553306579589844
2026-03-14 02:20-35,84,139,-73.26767602659761,434,low_agl,304.38531494140625,294.0165710449219,0.40629085898399353,0.2437492460012436,49.37070846557617,49.53325271606445
2026-03-14 02:20-43,84,140,-13.319860447645134,420,low_agl,304.1954345703125,185.09536743164062,0.40629085898399353,0.32323792576789856,49.37070846557617,49.45376205444336
2026-03-14 02:20-51,84,141,-77.52880261266235,400,low_agl,303.5579833984375,302.3238220214844,0.40629085898399353,0.33058375120162964,49.37070846557617,49.446414947509766
2026-03-14 02:20-58,85,142,9.682065406799296,337,high_altitude,304.31732177734375,128.76226806640625,0.40629085898399353,100.04612731933594,49.37070846557617,-50.269126892089844
2026-03-14 02:21-03,85,143,-20.09993512725829,284,high_altitude,304.044921875,184.77711486816406,0.40629085898399353,100.03994750976562,49.37070846557617,-50.26294708251953
2026-03-14 02:21-08,85,144,-10.891972183227509,280,high_altitude,304.1541748046875,168.22805786132812,0.40629085898399353,100.30159759521484,49.37070846557617,-50.52459716796875
2026-03-14 02:21-14,86,145,-34.060480405478735,297,low_agl,303.4852294921875,226.93504333496094,0.40629085898399353,0.3685327172279358,49.37070846557617,49.40846633911133
2026-03-14 02:21-21,86,146,2.2630405088067675,383,low_agl,304.3420104980469,158.6116943359375,0.40629085898399353,0.3618304431438446,49.37070846557617,49.41516876220703
2026-03-14 02:21-29,86,147,-26.08976531732076,379,low_agl,304.0628662109375,209.95167541503906,0.40629085898399353,0.380519837141037,49.37070846557617,49.396480560302734
2026-03-14 02:21-36,87,148,353.41501006126407,357,success,304.0208740234375,11.96815013885498,0.40629085898399353,41.5268669128418,49.37070846557617,8.250133514404297
2026-03-14 02:21-44,87,149,-161.09048778933288,449,collision,303.6878967285156,398.159423828125,0.40629085898399353,0.12233222275972366,49.37070846557617,49.654666900634766
2026-03-14 02:21-50,87,150,0.4722250518798319,295,high_altitude,304.0796203613281,146.90647888183594,0.40629085898399353,100.52685546875,49.37070846557617,-50.749855041503906
2026-03-14 02:21-58,88,151,-86.41279118657114,394,low_agl,303.5853271484375,318.8363037109375,0.40629085898399353,0.3540180027484894,49.37070846557617,49.42298126220703
2026-03-14 02:22-07,88,152,-97.82240780550248,502,low_agl,304.16064453125,335.94635009765625,0.40629085898399353,0.25952237844467163,49.37070846557617,49.517478942871094
2026-03-14 02:22-16,89,153,-146.52090256360174,457,low_agl,303.563720703125,425.78033447265625,0.40629085898399353,0.3303043842315674,49.37070846557617,49.44669723510742
2026-03-14 02:22-24,89,154,-36.40017667747755,407,low_agl,303.47076416015625,227.22348022460938,0.40629085898399353,0.3687073886394501,49.37070846557617,49.408294677734375
2026-03-14 02:22-33,90,155,60.049960581004555,431,low_agl,304.2169189453125,51.906471252441406,0.40629085898399353,0.22390994429588318,49.37070846557617,49.5530891418457
2026-03-14 02:22-39,90,156,11.813596832275351,313,high_altitude,304.2953796386719,125.77181243896484,0.40629085898399353,100.40985107421875,49.37070846557617,-50.632850646972656
2026-03-14 02:22-47,90,157,-90.27155822426073,423,low_agl,303.42205810546875,324.3608703613281,0.40629085898399353,0.29358384013175964,49.37070846557617,49.48341751098633
2026-03-14 02:22-54,91,158,-12.703849787130991,359,low_agl,303.4973449707031,186.00633239746094,0.40629085898399353,0.3440077006816864,49.37070846557617,49.43299102783203
2026-03-14 02:23-01,91,159,-50.39104202637078,349,low_agl,303.8260498046875,254.8273162841797,0.40629085898399353,0.3688052296638489,49.37070846557617,49.40819549560547
2026-03-14 02:23-07,91,160,-14.91164673924446,341,low_agl,303.8428955078125,190.7836456298828,0.40629085898399353,0.3700241148471832,49.37070846557617,49.40697479248047
2026-03-14 02:23-16,92,161,-66.83514064428208,455,low_agl,304.1029357910156,281.1522521972656,0.40629085898399353,0.27446556091308594,49.37070846557617,49.502532958984375
2026-03-14 02:23-27,92,162,-322.41159139341073,565,high_altitude,303.46221923828125,740.1080932617188,0.40629085898399353,180.0,49.37070846557617,-130.22299194335938
2026-03-14 02:23-33,93,163,11.483195442199616,290,low_agl,303.7408752441406,145.04335021972656,0.40629085898399353,0.3762015998363495,49.37070846557617,49.40079879760742
2026-03-14 02:23-43,93,164,-217.26926213297241,532,low_agl,303.42181396484375,552.091796875,0.40629085898399353,0.3827611804008484,49.37070846557617,49.39423751831055
2026-03-14 02:23-50,93,165,-12.390822607576858,364,low_agl,303.928466796875,185.5122528076172,0.40629085898399353,0.23706360161304474,49.37070846557617,49.53993606567383
2026-03-14 02:23-57,94,166,-37.390818293392655,366,low_agl,303.47747802734375,230.3238067626953,0.40629085898399353,0.3568861186504364,49.37070846557617,49.42011260986328
2026-03-14 02:24-05,94,167,39.96821316909788,416,low_agl,304.36810302734375,88.60208129882812,0.40629085898399353,0.34595850110054016,49.37070846557617,49.4310417175293
2026-03-14 02:24-13,95,168,26.46371726512909,385,low_agl,304.3444519042969,114.76640319824219,0.40629085898399353,0.3256557881832123,49.37070846557617,49.45134353637695
2026-03-14 02:24-20,95,169,46.72075528407095,361,high_altitude,304.3928527832031,60.19108963012695,0.40629085898399353,100.13330078125,49.37070846557617,-50.356300354003906
2026-03-14 02:24-28,95,170,11.321186179399476,423,low_agl,304.3630065917969,140.51007080078125,0.40629085898399353,0.1789119392633438,49.37070846557617,49.598087310791016
2026-03-14 02:24-35,96,171,-40.83298997610804,344,low_agl,304.3741149902344,238.49078369140625,0.40629085898399353,0.3708524703979492,49.37070846557617,49.40614700317383
2026-03-14 02:24-40,96,172,-19.72302124939862,283,high_altitude,304.0529479980469,184.1966094970703,0.40629085898399353,100.36741638183594,49.37070846557617,-50.590415954589844
2026-03-14 02:24-48,96,173,-159.20849517899748,441,low_agl,303.6550598144531,449.35455322265625,0.40629085898399353,0.16526837646961212,49.37070846557617,49.611732482910156
2026-03-14 02:24-57,97,174,-30.48901713812357,443,low_agl,304.31329345703125,220.0845489501953,0.40629085898399353,0.39039796590805054,49.37070846557617,49.38660430908203
2026-03-14 02:25-05,97,175,-106.5422732867971,387,low_agl,303.4483947753906,355.3155212402344,0.40629085898399353,0.3069933354854584,49.37070846557617,49.470008850097656
2026-03-14 02:25-16,98,176,-306.3936754621862,586,high_altitude,303.498291015625,711.3949584960938,0.40629085898399353,180.0,49.37070846557617,-130.22299194335938
2026-03-14 02:25-22,98,177,-8.29811086279151,351,low_agl,303.6793212890625,178.4658966064453,0.40629085898399353,0.37489014863967896,49.37070846557617,49.4021110534668
2026-03-14 02:25-31,99,178,-63.43584400290253,443,low_agl,304.37298583984375,275.4622802734375,0.40629085898399353,0.308376282453537,49.37070846557617,49.468624114990234
2026-03-14 02:25-40,99,179,-170.40977779197695,442,low_agl,303.413330078125,469.79473876953125,0.40629085898399353,0.35381826758384705,49.37070846557617,49.42318344116211
2026-03-14 02:25-47,99,180,42.897631741523725,377,low_agl,304.24420166015625,84.8821029663086,0.40629085898399353,0.3900247812271118,49.37070846557617,49.3869743347168
2026-03-14 02:25-55,100,181,11.19749012148381,409,collision,304.3674011230469,86.90757751464844,0.40629085898399353,0.10920215398073196,49.37070846557617,49.66779708862305
2026-03-14 02:26-01,100,182,-22.963113489747023,314,low_agl,303.609619140625,206.29978942871094,0.40629085898399353,0.386901319026947,49.37070846557617,49.390098571777344
2026-03-14 02:26-06,100,183,-64.26767865872382,280,high_altitude,303.42340087890625,264.67755126953125,0.40629085898399353,100.45222473144531,49.37070846557617,-50.67522430419922
2026-03-14 02:26-11,101,184,-43.51152308660746,267,high_altitude,303.6891784667969,227.64990234375,0.40629085898399353,100.25342559814453,49.37070846557617,-50.47642517089844
2026-03-14 02:26-18,101,185,-56.95335052454468,333,low_agl,303.5832824707031,267.3196105957031,0.40629085898399353,0.38721349835395813,49.37070846557617,49.38978576660156
2026-03-14 02:26-23,101,186,-25.483926366806017,285,high_altitude,304.1114196777344,194.51657104492188,0.40629085898399353,100.43314361572266,49.37070846557617,-50.65614318847656
2026-03-14 02:26-29,102,187,-49.34491279646757,305,high_altitude,303.79144287109375,237.05589294433594,0.40629085898399353,100.30786895751953,49.37070846557617,-50.53086853027344
2026-03-14 02:26-35,102,188,-82.95242072221636,308,high_altitude,303.4311218261719,297.5553283691406,0.40629085898399353,100.07242584228516,49.37070846557617,-50.29542541503906
2026-03-14 02:26-41,102,189,-23.358124600648893,302,high_altitude,304.3257141113281,190.32943725585938,0.40629085898399353,100.63243865966797,49.37070846557617,-50.855438232421875
2026-03-14 02:26-46,102,190,-22.05198524475101,276,high_altitude,303.8335266113281,188.26870727539062,0.40629085898399353,100.32169342041016,49.37070846557617,-50.54469299316406
2026-03-14 02:26-51,103,191,-9.560375305175782,271,high_altitude,303.7848205566406,165.82969665527344,0.40629085898399353,100.0296630859375,49.37070846557617,-50.252662658691406
2026-03-14 02:26-58,103,192,46.43155513525011,357,low_agl,304.2297668457031,78.8116683959961,0.40629085898399353,0.2776019275188446,49.37070846557617,49.49939727783203
